Optimization Data
 
Start time: 2026-05-22 13:29:17 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.026000000000000002, 0.00761, 0.00761, 0.00761, 0.00761, 0.00761, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00269, 0.00269, 0.00269, 0.00269, 0.00269, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00269, 0.00269, 0.00269, 0.00269, 0.00269, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998] 
# maxiter: 120 
# Aggregate: P-norm 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [260.00, 76.10, 76.10, 76.10, 76.10, 76.10, 3.00, 3.00, 3.00, 3.00, 3.00, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0_1) bounds = [48.3, 114.3] 
 x[2] (d0_2) bounds = [48.3, 114.3] 
 x[3] (d0_3) bounds = [48.3, 114.3] 
 x[4] (d0_4) bounds = [48.3, 114.3] 
 x[5] (d0_5) bounds = [48.3, 114.3] 
 x[6] (t0_1) bounds = [2.5, 5.0] 
 x[7] (t0_2) bounds = [2.5, 5.0] 
 x[8] (t0_3) bounds = [2.5, 5.0] 
 x[9] (t0_4) bounds = [2.5, 5.0] 
 x[10] (t0_5) bounds = [2.5, 5.0] 
 x[11] (d1_h_1) bounds = [10.0, 50.0] 
 x[12] (d1_h_2) bounds = [10.0, 50.0] 
 x[13] (d1_h_3) bounds = [10.0, 50.0] 
 x[14] (d1_h_4) bounds = [10.0, 50.0] 
 x[15] (d1_h_5) bounds = [10.0, 50.0] 
 x[16] (t1_h_1) bounds = [1.0, 4.0] 
 x[17] (t1_h_2) bounds = [1.0, 4.0] 
 x[18] (t1_h_3) bounds = [1.0, 4.0] 
 x[19] (t1_h_4) bounds = [1.0, 4.0] 
 x[20] (t1_h_5) bounds = [1.0, 4.0] 
 x[21] (d1_c_1) bounds = [10.0, 50.0] 
 x[22] (d1_c_2) bounds = [10.0, 50.0] 
 x[23] (d1_c_3) bounds = [10.0, 50.0] 
 x[24] (d1_c_4) bounds = [10.0, 50.0] 
 x[25] (d1_c_5) bounds = [10.0, 50.0] 
 x[26] (t1_c_1) bounds = [1.0, 4.0] 
 x[27] (t1_c_2) bounds = [1.0, 4.0] 
 x[28] (t1_c_3) bounds = [1.0, 4.0] 
 x[29] (t1_c_4) bounds = [1.0, 4.0] 
 x[30] (t1_c_5) bounds = [1.0, 4.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
8, 544, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4226, 0.8506, 9.554,9.576,10.009,10.543,9.761
8, 545, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.46 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.555,9.576,10.009,10.543,9.759
8, 546, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.95 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.577,10.009,10.543,9.759
8, 547, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.43 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.010,10.543,9.759
8, 548, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.40 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.544,9.759
8, 549, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.23 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.543,9.760
8, 550, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.555,9.576,10.009,10.543,9.759
8, 551, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.577,10.009,10.543,9.759
8, 552, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.010,10.543,9.759
8, 553, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.544,9.759
8, 554, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.543,9.760
8, 555, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.543,9.759
8, 556, 49.28, 247.36 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3746, 0.4246, 0.8506, 9.556,9.579,10.012,10.546,9.762
8, 557, 49.27, 247.11 ,48.35 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.561,9.576,10.009,10.543,9.759
8, 558, 49.27, 247.11 ,48.30 ,48.35 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.583,10.009,10.543,9.759
8, 559, 49.27, 247.11 ,48.30 ,48.30 ,48.35 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.017,10.543,9.759
8, 560, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.35 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.550,9.759
8, 561, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.35 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.543,9.767
8, 562, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.560,9.576,10.009,10.543,9.759
8, 563, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.583,10.009,10.543,9.759
8, 564, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.016,10.543,9.759
8, 565, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.549,9.759
8, 566, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.543,9.766
8, 567, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.24 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4220, 0.8506, 9.556,9.576,10.009,10.543,9.759
8, 568, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.19 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3703, 0.4218, 0.8506, 9.554,9.578,10.009,10.543,9.759
8, 569, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.27 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.012,10.543,9.759
8, 570, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.14 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.546,9.759
8, 571, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.24 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4220, 0.8506, 9.554,9.576,10.009,10.543,9.761
8, 572, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4226, 0.8506, 9.555,9.576,10.009,10.543,9.759
8, 573, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3721, 0.4225, 0.8506, 9.554,9.578,10.009,10.543,9.759
8, 574, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.011,10.543,9.759
8, 575, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.545,9.759
8, 576, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4226, 0.8506, 9.554,9.576,10.009,10.543,9.761
8, 577, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.46 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.555,9.576,10.009,10.543,9.759
8, 578, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.95 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.577,10.009,10.543,9.759
8, 579, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.43 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.010,10.543,9.759
8, 580, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.40 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.544,9.759
8, 581, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.23 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.543,9.760
8, 582, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.555,9.576,10.009,10.543,9.759
8, 583, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.577,10.009,10.543,9.759
8, 584, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.010,10.543,9.759
8, 585, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.544,9.759
8, 586, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.8506, 9.554,9.576,10.009,10.543,9.760
8, 587, 50.90, 246.75 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.53 ,19.50 ,19.21 ,18.93 ,19.54 ,1.72 ,1.00 ,1.29 ,2.09 ,1.00 ,12.99 ,13.47 ,12.96 ,12.98 ,12.73 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3224, 0.3489, 0.8506, 10.696,9.562,9.957,11.107,9.749
9, 588, 49.60, 247.04 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.28 ,19.24 ,19.24 ,19.08 ,19.28 ,1.14 ,1.00 ,1.29 ,1.74 ,1.00 ,13.35 ,13.85 ,13.33 ,13.31 ,13.12 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3630, 0.3926, 0.9210, 9.784,9.573,9.999,10.658,9.757
9, 589, 49.30, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.18 ,19.25 ,19.12 ,19.23 ,1.01 ,1.00 ,1.29 ,1.66 ,1.00 ,13.43 ,13.93 ,13.41 ,13.38 ,13.21 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3722, 0.4164, 0.9210, 9.578,9.576,10.008,10.555,9.759
9, 590, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3732, 0.4223, 0.9210, 9.556,9.576,10.009,10.544,9.759
9, 591, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4229, 0.9210, 9.554,9.576,10.009,10.543,9.759
9, 592, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.9210, 9.554,9.576,10.009,10.543,9.759
9, 593, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.9210, 9.554,9.576,10.009,10.543,9.759
9, 594, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.9210, 9.554,9.576,10.009,10.543,9.759
9, 595, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.9210, 9.554,9.576,10.009,10.543,9.759
9, 596, 49.27, 247.11 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.22 ,19.17 ,19.25 ,19.12 ,19.22 ,1.00 ,1.00 ,1.29 ,1.65 ,1.00 ,13.44 ,13.94 ,13.42 ,13.39 ,13.22 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3733, 0.4230, 0.9210, 9.554,9.576,10.009,10.543,9.759
